10000	10
-12430	-12345
-11552	-12054
-10443	-11758
-9422	-11466
-8274	-11149
-7335	-10845
-6344	-10550
-5556	-10255
-4692	-9956
-3849	-9681
-2883	-9417
-1857	-9123
-686	-8807
478	-8462
1582	-8117
2631	-7777
3570	-7455
4464	-7164
5240	-6870
6159	-6572
6934	-6246
8152	-5926
9024	-5578
10365	-5238
11125	-4899
12336	-4550
12929	-4221
13856	-3873
14367	-3577
15139	-3223
15894	-2942
16715	-2606
17668	-2260
18567	-1884
19419	-1514
20194	-1149
20744	-803
21332	-485
21600	-168
22248	152
22529	504
23396	834
23744	1208
24619	1571
24934	1938
25590	2292
25693	2634
25995	2988
26002	3308
26225	3640
26390	3961
26664	4290
26961	4643
27227	5020
27470	5394
27578	5760
27475	6116
27196	6432
26985	6747
26735	7059
26555	7385
26409	7729
26275	8086
26202	8436
25991	8786
25703	9139
25238	9459
24736	9800
24126	10111
23527	10402
23023	10722
22552	11027
22149	11355
21676	11698
21196	12043
20513	12386
19826	12701
18928	12990
18095	13270
17183	13543
16441	13832
15694	14142
15037	14460
14305	14773
13581	15088
12722	15380
11789	15660
10728	15940
9675	16194
8625	16467
7647	16711
6794	16994
5974	17204
5143	17567
4293	17828
3253	18124
2242	18340
1012	18591
-45	18801
-1244	19004
-2161	19241
-3170	19473
-3936	19730
-4853	19962
-5670	20213
-6663	20451
-7677	20638
-8829	20838
-9888	21036
-10901	21197
-11811	21398
-12581	21567
-13369	21770
-14039	21983
-14827	22200
-15523	22385
-16490	22559
-17367	22700
-18356	22825
-19063	22953
-19942	23078
-20377	23212
-21068	23386
-21330	23559
-21963	23682
-22394	23835
-23098	23919
-23748	24069
-24308	24120
-24916	24249
-25232	24287
-25536	24394
-25648	24479
-25750	24591
-25942	24690
-26047	24804
-26493	24855
-26560	24900
-27060	24923
-26991	24943
-27326	24965
-26904	25025
-26891	25074
-26405	25141
-26356	25166
-26089	25212
-26042	25206
-25890	25213
-25781	25173
-25592	25156
-25239	25126
-24768	25109
-24165	25102
-23573	25116
-22986	25113
-22496	25104
-22012	25069
-21578	24991
-21109	24902
-20580	24816
-19861	24741
-19071	24686
-18185	24636
-17281	24596
-16394	24536
-15599	24476
-14895	24361
-14255	24251
-13463	24116
-12722	23995
-11792	23863
-10830	23748
-9728	23639
-8678	23543
-7641	23445
-6707	23330
-5815	23173
-4988	23015
-4116	22830
-3201	22641
-2194	22484
-1093	22326
30	22184
1217	22032
2250	21884
3303	21713
4136	21529
5064	21321
5800	21104
6803	20881
7710	20667
8763	20454
9839	20262
10859	20070
11795	19888
12754	19682
13452	19463
14170	19206
14830	18941
15565	18662
16370	18423
17258	18172
18185	17971
19089	17753
19855	17524
20484	17244
21051	17001
21536	16706
21958	16418
22443	16136
22981	15833
23610	15582
24205	15310
24794	15054
25233	14790
25586	14535
25829	14228
25941	13925
26047	13585
26193	13275
26434	12956
26700	12674
27032	12387
27271	12125
27451	11821
27440	11519
27190	11208
27036	10865
26575	10547
26570	10200
26132	9888
26336	9562
25969	9241
26084	8948
25624	8638
25419	8355
24789	7998
24241	7674
23601	7297
23026	6964
22583	6595
22104	6295
21740	5993
21236	5699
20698	5376
19968	5027
19175	4686
18269	4340
17365	3990
16554	3636
15808	3288
15124	2956
14466	2635
13771	2320
13012	2009
12089	1686
11079	1350
9993	994
8951	629
7964	268
7042	-79
6216	-402
5370	-713
4526	-1023
3584	-1336
2562	-1658
1425	-2011
281	-2364
-885	-2703
-1887	-3044
-2888	-3382
-3713	-3719
-4590	-4016
-5418	-4334
-6370	-4633
-7344	-4938
-8439	-5262
-9513	-5601
-10573	-5955
-11536	-6298
-12360	-6620
-13131	-6932
-13795	-7202
-14537	-7490
-15308	-7776
-16137	-8102
-17061	-8417
-17948	-8741
-18849	-9057
-19554	-9360
-20254	-9668
-20703	-9982
-21244	-10280
-21665	-10542
-22249	-10793
-22765	-11044
-23434	-11377
-24026	-11643
-24588	-11967
-25022	-12271
-25323	-12557
-25543	-12804
-25638	-13054
-25801	-13285
-25914	-13541
-26234	-13806
-26430	-14070
-26774	-14358
-26880	-14611
-27094	-14902
-26894	-15129
-26775	-15367
-26425	-15607
-26292	-15825
-26021	-16034
-25916	-16260
-25763	-16487
-25680	-16743
-25475	-16986
-25200	-17237
-24738	-17469
-24175	-17672
-23665	-17840
-22925	-18025
-22537	-18196
-21817	-18420
-21655	-18621
-20913	-18845
-20640	-19051
-19810	-19238
-19185	-19430
-18284	-19596
-17356	-19764
-16528	-19915
-15562	-20096
-14955	-20220
-14128	-20378
-13609	-20575
-12703	-20730
-11969	-20934
-10989	-21065
-9896	-21218
-8871	-21294
-7712	-21432
-6858	-21521
-5812	-21673
-5120	-21799
-4137	-21950
-3399	-22080
-2368	-22205
-1372	-22307
-176	-22406
953	-22491
2090	-22580
3085	-22640
4017	-22730
4863	-22813
5678	-22914
6540	-23018
7433	-23115
8462	-23189
9545	-23242
10609	-23273
11626	-23301
12540	-23333
13342	-23379
14040	-23448
14712	-23511
15424	-23568
16197	-23609
17063	-23608
17965	-23632
18816	-23655
19680	-23636
20331	-23644
20939	-23640
21428	-23644
21840	-23654
22330	-23679
22813	-23681
23425	-23685
23983	-23646
24641	-23593
25060	-23532
25572	-23490
25720	-23449
25962	-23439
26010	-23418
26196	-23393
26390	-23335
26653	-23278
26910	-23206
27119	-23126
27306	-23044
27324	-22974
27266	-22877
26994	-22809
26743	-22725
26447	-22669
26274	-22597
26110	-22520
26024	-22395
25910	-22257
25684	-22138
25386	-21990
24919	-21874
24348	-21771
23760	-21685
23139	-21576
22638	-21461
22164	-21304
21734	-21157
21293	-20978
20774	-20832
20097	-20671
19297	-20508
18449	-20354
17561	-20213
16675	-20065
15854	-19916
15180	-19752
14484	-19565
13890	-19364
13028	-19130
12322	-18934
11161	-18736
10331	-18560
9031	-18400
8183	-18204
7066	-18022
6324	-17763
5447	-17567
4597	-17305
3740	-17093
2707	-16847
1705	-16623
493	-16384
-632	-16183
-1715	-15956
-2749	-15736
-3591	-15503
-4536	-15251
-5248	-14975
-6284	-14685
-7075	-14418
-8239	-14150
-9203	-13905
-10396	-13674
-11329	-13430
-12247	-13161
-12980	-12881
-13703	-12582
-14393	-12288
-15080	-11985
-15875	-11695
-16764	-11410
-17682	-11127
-18579	-10848
-19368	-10575
