10000	10
18153	-14206
18715	-14501
19334	-14770
20021	-15028
20788	-15276
21522	-15507
22282	-15723
22839	-15942
23365	-16159
23662	-16391
24001	-16644
24194	-16886
24526	-17127
24829	-17361
25315	-17578
25721	-17783
26188	-17967
26440	-18146
26655	-18328
26654	-18536
26572	-18740
26512	-18991
26452	-19199
26441	-19393
26406	-19556
26587	-19717
26544	-19860
26501	-20015
26236	-20200
25882	-20363
25428	-20530
24995	-20716
24525	-20885
24230	-21030
23972	-21196
23693	-21310
23423	-21437
22976	-21534
22476	-21643
21786	-21771
20915	-21903
20235	-22089
19345	-22197
18881	-22335
18156	-22415
17683	-22504
17081	-22572
16276	-22637
15647	-22730
14436	-22828
13703	-22917
12398	-23018
11779	-23092
10730	-23190
10092	-23229
9263	-23308
8520	-23312
7705	-23373
6699	-23373
5609	-23439
4452	-23508
3290	-23553
2277	-23618
1312	-23661
418	-23671
-397	-23659
-1209	-23639
-2132	-23633
-3138	-23644
-4282	-23657
-5427	-23675
-6559	-23679
-7569	-23691
-8496	-23673
-9276	-23654
-10028	-23619
-10777	-23568
-11613	-23516
-12537	-23471
-13526	-23424
-14531	-23401
-15487	-23386
-16356	-23361
-17061	-23313
-17695	-23234
-18250	-23141
-18836	-23040
-19444	-22951
-20172	-22880
-20897	-22814
-21676	-22745
-22365	-22678
-22940	-22590
-23384	-22495
-23719	-22389
-23978	-22275
-24224	-22155
-24558	-22012
-24877	-21877
-25367	-21755
-25775	-21653
-26123	-21553
-26421	-21468
-26456	-21316
-26446	-21168
-26341	-20962
-26248	-20806
-26224	-20623
-26187	-20493
-26274	-20330
-26291	-20190
-26325	-20038
-26141	-19874
-25910	-19704
-25463	-19507
-25041	-19316
-24520	-19106
-24161	-18906
-23823	-18696
-23568	-18504
-23272	-18334
-22904	-18163
-22433	-17940
-21799	-17770
-21059	-17534
-20230	-17262
-19490	-17008
-18695	-16756
-18071	-16534
-17493	-16318
-16949	-16108
-16271	-15876
-15547	-15650
-14672	-15382
-13669	-15137
-12675	-14856
-11617	-14597
-10698	-14321
-9934	-14037
-9058	-13776
-8518	-13519
-7422	-13275
-6785	-13038
-5439	-12753
-4548	-12478
-3212	-12147
-2174	-11846
-1136	-11515
-172	-11257
598	-10957
1527	-10694
2407	-10430
3228	-10117
4395	-9828
5359	-9485
6748	-9185
7581	-8845
8797	-8529
9418	-8207
10366	-7892
10942	-7598
11769	-7290
